DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Luxembourg,2018,602005,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Luxembourg,2019,613894,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Luxembourg,2020,626108,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Luxembourg,2021,634730,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Luxembourg,2022,645397,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Luxembourg,2023,660809,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2014,2001468,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2015,1986096,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2016,1968957,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2017,1950116,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2018,1934379,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2019,1919968,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2020,1907675,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2021,1893223,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2022,1875757,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Latvia,2023,1883008,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Montenegro,2022,617683,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,North Macedonia,2022,1837114,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2014,428156,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2015,438805,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2016,449635,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2017,459375,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2018,474837,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2019,492968,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2020,514855,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2021,516125,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2022,520174,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Malta,2023,542051,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2014,16829289,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2015,16900726,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2017,17081507,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2018,17181084,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2019,17282163,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2020,17407585,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2021,17475415,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2022,17590672,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Netherlands,2023,17811291,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2014,5109056,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2015,5165802,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2016,5213985,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2017,5258317,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2018,5295619,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2019,5328212,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2020,5367580,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2021,5391369,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2022,5425270,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Norway,2023,5488984,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2014,38017856,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2015,38005614,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2016,37967209,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2017,37972964,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2018,37976687,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2019,37972812,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2020,37958138,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2021,37073357,bep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2022,36889761,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Poland,2023,36753736,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2014,10444092,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2015,10395121,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2016,10368554,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2017,10344478,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2018,10335770,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2019,10333496,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2020,10375395,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2021,10394297,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2022,10421117,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Portugal,2023,10516621,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2014,19947311,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2015,19870647,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2016,19760585,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2017,19643949,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2018,19533481,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2019,19414458,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2020,19328838,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2021,19201662,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Romania,2023,19054548,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Serbia,2021,6871547,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Serbia,2022,6797105,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2014,9644864,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2015,9747355,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2016,9851017,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2017,9995153,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2018,10120242,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2019,10230185,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2020,10327589,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2021,10379295,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2022,10452326,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Sweden,2023,10521556,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2014,2061085,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2015,2062874,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2016,2064188,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2017,2065895,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2018,2066880,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2019,2080908,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2020,2095861,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2021,2108977,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2022,2107180,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovenia,2023,2116972,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2014,5415949,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2015,5421349,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2016,5426252,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2017,5435343,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2018,5443120,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2019,5450421,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2020,5457873,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2021,5459781,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2022,5434712,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Slovakia,2023,5428792,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2014,76667864,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2015,77695904,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2016,78741053,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2017,79814871,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2018,80810525,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2019,82003882,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2020,83154997,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Türkiye,2022,84680273,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Ukraine,2021,41418717,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,Ukraine,2022,40997698,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,United Kingdom,2014,64351203,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,United Kingdom,2015,64853393,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,United Kingdom,2016,65379044,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,United Kingdom,2017,65844142,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,United Kingdom,2018,66273576,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,Total,Total,Number,Total,United Kingdom,2019,66647112,
