DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2018,66998,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2019,76515,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2020,87626,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2021,67347,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2022,71793,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Ireland,2023,84529,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2014,1949,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2015,1934,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2016,1985,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2017,2230,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2018,2615,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2019,3041,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2020,3465,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2021,1479,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2022,1740,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Iceland,2023,2104,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2014,896853,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2015,913349,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2016,869765,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2017,858038,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2018,872490,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2019,1382470,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2020,1408440,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2021,1012020,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2022,992085,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Italy,2023,1021011,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2014,218,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2015,247,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2016,271,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2017,287,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2018,313,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2019,333,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2020,363,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2021,119,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2022,114,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Liechtenstein,2023,129,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2014,626,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2015,670,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2016,624,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2017,715,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2018,775,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2019,834,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2020,491,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2021,538,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2022,1032,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Lithuania,2023,3147,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2014,8393,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2015,9018,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2016,11255,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2017,12418,b
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2018,13996,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2019,15092,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2020,16691,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2021,13008,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2022,14111,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Luxembourg,2023,15761,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2014,660,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2015,872,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2016,1158,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2017,1219,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2018,2040,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2019,3198,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2020,3933,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2021,1761,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2022,1849,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Latvia,2023,2642,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2014,3180,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2015,4769,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2016,7494,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2017,8923,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2018,10707,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2019,16531,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2020,23732,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2021,24584,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2022,25566,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Malta,2023,28768,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2014,142101,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2015,147093,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2017,197026,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2018,220512,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2019,237924,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2020,257676,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2021,167784,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2022,158150,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Netherlands,2023,172728,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2014,29692,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2015,30427,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2016,33414,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2017,43773,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2018,50234,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2019,55500,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2020,86200,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2021,61909,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2022,59569,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Norway,2023,60070,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2014,12998,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2015,13934,p
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2016,15667,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2017,23565,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2018,25397,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2019,31216,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2020,31216,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2021,15140,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2022,14805,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Poland,2023,14404,ep
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2014,76935,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2015,75033,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2016,72828,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2017,72243,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2018,69024,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2019,71297,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2020,77960,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2021,120768,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2022,132305,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Portugal,2023,164559,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2014,27832,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2015,28073,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2016,29752,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2017,30620,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2018,28576,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2019,31498,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2020,39656,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2021,16117,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Romania,2023,32128,e
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2014,122335,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2015,140656,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2016,164752,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2017,214179,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2018,238658,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2019,254586,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2020,243472,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2021,185081,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2022,159922,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Sweden,2023,150588,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2014,2034,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2015,2109,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2016,2201,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2017,2384,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2018,2583,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2019,2872,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2020,3146,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2021,882,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2022,898,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovenia,2023,968,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2014,2986,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2015,3149,
