DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Finland,2022,2249.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2008,1503.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2009,2149.68,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2010,1813.45,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2011,1791.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2012,1798.31,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2013,2118.89,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2014,2167.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2015,2101.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2016,2197.79,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2017,2181.31,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2018,2132.88,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2019,2143.76,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2020,1699.61,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2021,1745.53,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,France,2022,1964.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2008,354.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2009,327.05,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2010,315.49,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2011,371.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2012,403.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2013,329.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2014,283.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2015,320.62,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2016,303.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2017,298.81,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2018,296.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2019,291.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2020,256.72,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2021,255.80,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Croatia,2022,287.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2008,1265.50,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2009,1248.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2010,1608.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2011,1574.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2012,1601.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2013,1254.20,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2014,1082.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2015,1129.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2016,952.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2017,819.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2018,656.45,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2019,582.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2020,516.31,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2021,436.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Hungary,2022,501.76,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2008,1723.30,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2009,1701.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2010,1684.89,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2011,1677.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2012,1660.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2013,1708.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2014,1673.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2015,1554.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2016,1312.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2017,1398.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2018,1334.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2019,1333.64,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2020,982.69,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2021,889.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Ireland,2022,1230.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2008,1495.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2009,1750.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2010,1548.97,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2011,1319.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2012,1297.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2013,1274.48,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2014,1126.90,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2015,1225.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2016,1044.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2017,1129.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2018,942.75,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2019,973.69,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2020,962.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2021,1019.54,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Iceland,2022,907.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2008,2085.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2009,1953.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2010,1594.90,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2011,1750.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2012,1795.91,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2013,2183.71,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2014,2167.27,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2015,2021.70,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2016,1867.31,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2017,1765.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2018,1680.73,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2019,1515.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2020,1026.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2021,1185.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Italy,2022,1431.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2008,503.45,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2009,564.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2010,484.76,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2011,509.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2012,540.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2013,632.50,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2014,576.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2015,516.51,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2016,520.97,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2017,394.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2018,425.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2019,463.81,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2020,343.25,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2021,471.13,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Liechtenstein,2022,646.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2008,921.68,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2009,954.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2010,844.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2011,894.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2012,781.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2013,940.54,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2014,947.69,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2015,779.90,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2016,691.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2017,598.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2018,456.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2019,390.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2020,338.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2021,276.71,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Lithuania,2022,343.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2008,1451.22,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2009,1434.45,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2010,1437.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2011,1714.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2012,1761.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2013,1924.26,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2014,1866.36,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2015,1632.98,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2016,1727.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2017,1708.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2018,1712.94,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2019,1616.73,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2020,1478.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2021,1717.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Luxembourg,2022,2520.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2008,1179.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2009,1348.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2010,1210.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2012,1043.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2013,1019.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2014,1028.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2015,976.14,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2016,739.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2017,745.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2018,726.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2019,682.88,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2020,670.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2021,417.28,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Latvia,2022,512.91,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2008,128.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2009,106.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2010,85.62,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2011,108.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2012,138.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2013,119.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2014,143.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2015,132.94,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2016,81.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2017,80.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2018,70.70,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2019,66.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2020,51.46,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2021,54.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Montenegro,2022,55.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2008,324.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2009,280.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2010,264.19,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2011,269.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2012,292.94,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2013,268.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,North Macedonia,2014,241.22,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2008,1629.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2009,1333.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2010,1537.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2011,1685.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2012,1711.91,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2013,1674.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2014,1574.90,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2015,1676.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2016,1661.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2017,1474.27,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2018,1073.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2019,1050.94,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2020,663.47,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2021,678.94,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Malta,2022,687.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2008,4292.25,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2009,4266.19,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2010,2289.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2011,2359.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2012,2347.68,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2013,2335.85,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2014,2171.04,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2015,1982.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Netherlands,2016,1790.76,
