DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2009,20.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2010,19.88,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2011,20.72,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2012,24.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2013,25.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2014,28.51,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2015,30.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2016,31.70,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2017,35.05,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2018,42.89,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2019,48.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2020,47.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2021,63.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,France,2022,69.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2008,13.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2009,12.41,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2010,5.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2011,5.97,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2012,5.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2013,7.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2014,6.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2015,8.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2016,8.54,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2017,5.54,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2018,5.94,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2019,8.61,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2020,6.53,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2021,9.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Croatia,2022,8.62,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2008,2.49,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2009,4.27,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2010,4.30,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2011,4.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2012,5.05,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2013,4.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2014,2.30,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Hungary,2015,2.45,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2008,19.49,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2009,23.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2010,36.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2011,29.77,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2012,30.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2013,30.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2014,29.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2015,30.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2016,32.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2017,35.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2018,36.77,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2019,36.56,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2020,31.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2021,37.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Ireland,2022,40.97,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2013,17.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2014,12.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2015,13.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2016,13.53,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2017,20.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2018,11.48,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2019,19.89,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2020,13.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2021,15.46,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Iceland,2022,21.79,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2008,8.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2009,8.41,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2010,8.13,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2011,7.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2012,7.89,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2013,7.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2014,7.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Italy,2015,6.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Liechtenstein,2013,105.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Liechtenstein,2014,37.71,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Liechtenstein,2015,42.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Liechtenstein,2016,18.61,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2008,6.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2009,6.69,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2010,9.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2011,11.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2012,8.76,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2013,4.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2014,5.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2015,3.70,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2016,3.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2017,3.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2018,3.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2019,3.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2020,1.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2021,2.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Lithuania,2022,2.64,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2009,61.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2010,51.79,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2011,55.49,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2012,61.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2013,58.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2014,65.86,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Luxembourg,2015,51.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2013,15.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2014,18.44,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2015,12.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2016,4.22,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2017,5.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2018,6.88,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2019,7.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2020,6.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2021,9.14,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Latvia,2022,9.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2008,3.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2009,6.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2010,6.30,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2011,3.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2012,3.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2013,3.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2014,4.18,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2015,3.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2016,2.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2017,1.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2018,2.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2019,4.50,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2020,2.25,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2021,3.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Montenegro,2022,3.24,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,North Macedonia,2013,5.48,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2008,14.96,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2009,17.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2010,19.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2011,12.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2012,16.53,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2013,18.75,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2014,15.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2015,18.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2016,13.54,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2017,12.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2018,15.77,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2019,17.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2020,13.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2021,20.54,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Malta,2022,19.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2008,52.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2009,50.50,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2010,14.96,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2011,13.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2012,12.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2013,11.62,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2014,10.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2015,10.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2016,13.05,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2017,12.88,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2018,13.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2019,12.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2020,11.23,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2021,12.96,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Netherlands,2022,16.77,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2008,31.81,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2009,30.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2010,32.23,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2011,33.79,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2012,31.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2013,32.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2014,35.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2015,40.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2016,56.13,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2017,55.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2018,51.63,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2019,46.75,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2020,44.51,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2021,51.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Norway,2022,46.28,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2013,1.14,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2014,1.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2015,1.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2016,1.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2017,1.20,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2018,1.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2019,1.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2020,0.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2021,0.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Poland,2022,0.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2008,18.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2009,20.63,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2010,16.85,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2011,17.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2012,16.69,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2013,17.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2014,18.77,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2015,19.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2016,20.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2017,20.66,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2018,19.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2019,22.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2020,20.58,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2021,22.55,
